epoch,batch_idx,data_type,tot_loss,run_time
8,1,val,0.12429510802030563,0.021037578582763672
8,2,val,0.16281205415725708,0.021501541137695312
8,3,val,0.13081426918506622,0.021251916885375977
8,4,val,0.14583733677864075,0.021719694137573242
8,5,val,0.12909461557865143,0.021539688110351562
8,6,val,0.23429612815380096,0.02152419090270996
8,7,val,0.10409482568502426,0.021219968795776367
8,8,val,0.5620017647743225,0.0212552547454834
8,9,val,0.8689361810684204,0.021162986755371094
8,10,val,0.1706620305776596,0.021202564239501953
8,11,val,0.12689507007598877,0.021153688430786133
8,12,val,0.11688225716352463,0.02108597755432129
8,13,val,0.11927574872970581,0.02115154266357422
8,14,val,0.1141420304775238,0.02114129066467285
9,0,train,0.20371758937835693,0.886366605758667
9,1,train,0.21692895889282227,0.5322251319885254
9,2,train,0.23813389241695404,0.5342614650726318
9,3,train,0.17276594042778015,0.534914493560791
9,4,train,0.16999970376491547,0.5357601642608643
9,5,train,0.15323415398597717,0.5332589149475098
9,0,val,0.09882362931966782,0.27281641960144043
9,1,val,0.1399461030960083,0.02149224281311035
9,2,val,0.10112427920103073,0.021656036376953125
9,3,val,0.10889947414398193,0.020746707916259766
9,4,val,0.10619775205850601,0.021306991577148438
9,5,val,0.1403159201145172,0.021234750747680664
9,6,val,0.13098858296871185,0.0213620662689209
9,7,val,0.24213764071464539,0.0212099552154541
9,8,val,0.1038711816072464,0.0212399959564209
9,9,val,0.09727497398853302,0.021155118942260742
9,10,val,0.09911609441041946,0.021109819412231445
9,11,val,0.10745187103748322,0.021314382553100586
9,12,val,0.10854881256818771,0.021170854568481445
9,13,val,0.15428070724010468,0.021111488342285156
9,14,val,0.15141427516937256,0.02113962173461914
10,0,train,0.2578413188457489,0.8769204616546631
10,1,train,0.19899824261665344,0.5351495742797852
10,2,train,0.19258035719394684,0.533972978591919
10,3,train,0.1572093963623047,0.5331060886383057
10,4,train,0.26390817761421204,0.5359935760498047
10,5,train,0.20561206340789795,0.5353162288665771
10,0,val,0.10514356940984726,0.26523423194885254
10,1,val,0.12322323769330978,0.02343297004699707
10,2,val,0.10388580709695816,0.02006053924560547
10,3,val,0.10240890085697174,0.021552562713623047
10,4,val,0.1261013299226761,0.02147841453552246
10,5,val,0.1677427887916565,0.021318435668945312
10,6,val,0.12934757769107819,0.021536827087402344
10,7,val,0.1097518727183342,0.021398305892944336
10,8,val,0.10502175241708755,0.021344661712646484
10,9,val,0.10989876091480255,0.02132868766784668
10,10,val,0.11906372010707855,0.02115321159362793
10,11,val,0.1109713539481163,0.02130913734436035
10,12,val,0.11994065344333649,0.02111053466796875
10,13,val,0.10447151958942413,0.021375656127929688
10,14,val,0.21083469688892365,0.0214998722076416
11,0,train,0.15607675909996033,0.875199556350708
11,1,train,0.15565966069698334,0.5322859287261963
11,2,train,0.19375558197498322,0.5362625122070312
11,3,train,0.16333669424057007,0.5347182750701904
11,4,train,0.16052651405334473,0.534886360168457
11,5,train,0.23163959383964539,0.5337851047515869
11,0,val,0.12155196815729141,0.28771519660949707
11,1,val,0.12942206859588623,0.02301168441772461
11,2,val,0.14896976947784424,0.0212252140045166
11,3,val,0.09434548020362854,0.023773908615112305
11,4,val,0.10997303575277328,0.02135014533996582
11,5,val,0.18126101791858673,0.021137237548828125
11,6,val,0.12566757202148438,0.021348953247070312
11,7,val,0.10269169509410858,0.02120184898376465
11,8,val,0.17190270125865936,0.02123880386352539
11,9,val,0.14975333213806152,0.021225690841674805
11,10,val,0.09906761348247528,0.021188974380493164
11,11,val,0.11215135455131531,0.02134108543395996
11,12,val,0.09568016231060028,0.021162033081054688
11,13,val,0.11343063414096832,0.021090984344482422
11,14,val,0.13932664692401886,0.021090269088745117
12,0,train,0.21620142459869385,0.8751306533813477
12,1,train,0.1879826933145523,0.5367705821990967
12,2,train,0.22452251613140106,0.5357151031494141
12,3,train,0.27340948581695557,0.5349035263061523
12,4,train,0.20341426134109497,0.5351059436798096
12,5,train,0.19613060355186462,0.5353155136108398
12,0,val,0.10067901015281677,0.2714869976043701
12,1,val,0.2546289265155792,0.01994943618774414
12,2,val,0.10197116434574127,0.019970178604125977
12,3,val,0.09279212355613708,0.02108597755432129
12,4,val,0.0947411060333252,0.02151346206665039
12,5,val,0.6695839762687683,0.021499156951904297
12,6,val,0.34351640939712524,0.02165699005126953
12,7,val,0.1416282206773758,0.02137923240661621
12,8,val,0.09822528809309006,0.021267414093017578
12,9,val,0.09673996269702911,0.021155357360839844
12,10,val,0.09832737594842911,0.02116107940673828
12,11,val,0.10819104313850403,0.02130913734436035
12,12,val,0.11907891929149628,0.021154403686523438
12,13,val,0.20354481041431427,0.021210908889770508
12,14,val,0.5485125184059143,0.021340131759643555
13,0,train,0.2767965495586395,0.878856897354126
13,1,train,0.14956919848918915,0.534879207611084
13,2,train,0.22148633003234863,0.536900520324707
13,3,train,0.18789881467819214,0.5339159965515137
13,4,train,0.19067926704883575,0.5358357429504395
13,5,train,0.16717267036437988,0.5357604026794434
13,0,val,0.10051481425762177,0.299102783203125
13,1,val,0.12113708257675171,0.021970272064208984
13,2,val,0.10370069742202759,0.021506547927856445
13,3,val,0.3610875904560089,0.02099156379699707
13,4,val,0.13363738358020782,0.02124619483947754
13,5,val,0.11216554790735245,0.021175384521484375
13,6,val,0.11895065754652023,0.02137589454650879
13,7,val,0.09912494570016861,0.02117133140563965
13,8,val,0.09358818084001541,0.021158218383789062
13,9,val,0.10776501148939133,0.02114272117614746
13,10,val,0.09234071522951126,0.021115779876708984
13,11,val,0.11120525747537613,0.021253585815429688
13,12,val,0.120284803211689,0.021183013916015625
13,13,val,0.10690474510192871,0.02124333381652832
13,14,val,0.14070084691047668,0.021506071090698242
14,0,train,0.18770760297775269,0.9011342525482178
14,1,train,0.18866217136383057,0.5364513397216797
14,2,train,0.17317509651184082,0.5372922420501709
14,3,train,0.2017003297805786,0.5357801914215088
14,4,train,0.15115341544151306,0.5380938053131104
14,5,train,0.17883601784706116,0.5375783443450928
14,0,val,0.12019731849431992,0.2589735984802246
14,1,val,0.12053896486759186,0.02247786521911621
14,2,val,0.10931817442178726,0.021379709243774414
14,3,val,0.08850056678056717,0.023093461990356445
14,4,val,0.11724964529275894,0.02103877067565918
14,5,val,0.1269126534461975,0.021215438842773438
14,6,val,0.4230082035064697,0.021342039108276367
14,7,val,0.1044168695807457,0.021181344985961914
14,8,val,0.10060334950685501,0.021256446838378906
14,9,val,0.11788205057382584,0.021253108978271484
14,10,val,0.10063404589891434,0.021216392517089844
14,11,val,0.10480278730392456,0.0213623046875
14,12,val,0.0969572365283966,0.02116703987121582
14,13,val,0.12354471534490585,0.02116990089416504
14,14,val,0.1793958693742752,0.021090030670166016
15,0,train,0.3002249598503113,0.8963897228240967
15,1,train,0.3096168637275696,0.5386617183685303
15,2,train,0.189564049243927,0.5360314846038818
15,3,train,0.17830128967761993,0.5355832576751709
15,4,train,0.18046744167804718,0.5346393585205078
15,5,train,0.20829614996910095,0.5380127429962158
15,0,val,0.0984189435839653,0.26189279556274414
15,1,val,0.5141580104827881,0.024852752685546875
15,2,val,0.16529005765914917,0.020646333694458008
15,3,val,0.41617634892463684,0.023601770401000977
15,4,val,0.09911436587572098,0.021619796752929688
15,5,val,0.11033225804567337,0.021479368209838867
15,6,val,0.11703794449567795,0.02202129364013672
15,7,val,0.09932731837034225,0.021572589874267578
15,8,val,0.12119114398956299,0.021361589431762695
15,9,val,0.11402558535337448,0.02142620086669922
15,10,val,0.42036134004592896,0.021175384521484375
15,11,val,0.15742728114128113,0.021336078643798828
15,12,val,0.3344879150390625,0.02113485336303711
15,13,val,0.14291146397590637,0.021149635314941406
15,14,val,0.10450225323438644,0.021248340606689453
16,0,train,0.1502545177936554,0.8886597156524658
16,1,train,0.19919198751449585,0.5376865863800049
16,2,train,0.1712404489517212,0.5384910106658936
16,3,train,0.1960555911064148,0.5372135639190674
16,4,train,0.26996588706970215,0.5376849174499512
16,5,train,0.16532763838768005,0.5361301898956299
16,0,val,0.11433346569538116,0.26701927185058594
16,1,val,0.38785824179649353,0.032030344009399414
16,2,val,0.11236731708049774,0.02130413055419922
16,3,val,0.09546635299921036,0.021561622619628906
16,4,val,0.11309049278497696,0.021184206008911133
16,5,val,0.16386358439922333,0.02119159698486328
16,6,val,0.11219064146280289,0.021398544311523438
16,7,val,0.11769180744886398,0.021218061447143555
16,8,val,0.5470594167709351,0.021592378616333008
16,9,val,0.1048702746629715,0.021704673767089844
16,10,val,0.10222353786230087,0.021327972412109375
16,11,val,0.10400869697332382,0.021506071090698242
16,12,val,0.09992245584726334,0.021318435668945312
16,13,val,0.11001922190189362,0.021362781524658203
16,14,val,0.10350295156240463,0.021351337432861328
17,0,train,0.2867942452430725,0.8835949897766113
17,1,train,0.16555452346801758,0.5384893417358398
17,2,train,0.18550539016723633,0.5369846820831299
17,3,train,0.15364016592502594,0.5383639335632324
17,4,train,0.2056395262479782,0.5387575626373291
17,5,train,0.2031022310256958,0.5376327037811279
17,0,val,0.10193879157304764,0.26403045654296875
17,1,val,0.14636409282684326,0.022815704345703125
17,2,val,0.10226627439260483,0.020385026931762695
17,3,val,0.08635438978672028,0.021465539932250977
17,4,val,0.1049017682671547,0.021320104598999023
17,5,val,0.1722290813922882,0.021336078643798828
17,6,val,0.1120547279715538,0.02148747444152832
17,7,val,0.1150917038321495,0.02136373519897461
17,8,val,0.11242139339447021,0.021313190460205078
17,9,val,0.09538058936595917,0.021274566650390625
17,10,val,0.1057671532034874,0.021300554275512695
17,11,val,0.13437458872795105,0.021423816680908203
17,12,val,0.09954704344272614,0.021235942840576172
17,13,val,0.517453670501709,0.021251916885375977
17,14,val,0.15009154379367828,0.021369457244873047
18,0,train,0.17398221790790558,0.8786122798919678
18,1,train,0.27295613288879395,0.538067102432251
18,2,train,0.1728666126728058,0.5369851589202881
18,3,train,0.20849104225635529,0.5368213653564453
18,4,train,0.21774064004421234,0.5379054546356201
18,5,train,0.1529664397239685,0.5380916595458984
18,0,val,0.2725563943386078,0.255068302154541
18,1,val,0.15957234799861908,0.024985313415527344
18,2,val,0.13337567448616028,0.020203113555908203
18,3,val,0.09284103661775589,0.023496389389038086
18,4,val,0.09829387068748474,0.021657705307006836
18,5,val,0.11377552151679993,0.02130889892578125
18,6,val,0.1355360895395279,0.02154850959777832
18,7,val,0.09696934372186661,0.0213320255279541
18,8,val,0.09438253194093704,0.021439075469970703
18,9,val,0.09800700098276138,0.021949291229248047
18,10,val,0.09930235147476196,0.021604299545288086
18,11,val,0.14224925637245178,0.02144479751586914
18,12,val,0.09455873817205429,0.021271944046020508
18,13,val,0.10847721993923187,0.021314144134521484
18,14,val,0.10549495369195938,0.02123880386352539
19,0,train,0.17560777068138123,0.876946210861206
19,1,train,0.20872989296913147,0.5365724563598633
19,2,train,0.29621297121047974,0.5374619960784912
19,3,train,0.15519586205482483,0.5383388996124268
19,4,train,0.194705992937088,0.5394899845123291
19,5,train,0.1945696771144867,0.5394718647003174
19,0,val,0.1611177623271942,0.27999067306518555
19,1,val,0.18165333569049835,0.023874282836914062
19,2,val,0.11237362027168274,0.020524024963378906
19,3,val,0.12483146786689758,0.023025989532470703
19,4,val,0.09517613053321838,0.021488666534423828
19,5,val,0.11272770166397095,0.02140021324157715
19,6,val,0.10921450704336166,0.021546602249145508
19,7,val,0.16876161098480225,0.021435022354125977
19,8,val,0.09534716606140137,0.021581411361694336
19,9,val,0.11433672904968262,0.021608591079711914
19,10,val,0.10193296521902084,0.02156519889831543
19,11,val,0.11346937716007233,0.02155303955078125
19,12,val,0.10129141807556152,0.02134418487548828
19,13,val,0.11002490669488907,0.02133321762084961
19,14,val,0.09917477518320084,0.021331310272216797
20,0,train,0.19751490652561188,0.9510583877563477
20,1,train,0.15267232060432434,0.5398087501525879
20,2,train,0.2307269424200058,0.5387289524078369
20,3,train,0.14699944853782654,0.5403246879577637
20,4,train,0.1953870952129364,0.5413672924041748
20,5,train,0.23915784060955048,0.5385177135467529
20,0,val,0.16575771570205688,0.27678799629211426
20,1,val,0.13312257826328278,0.021731853485107422
20,2,val,0.13297908008098602,0.023674488067626953
20,3,val,0.11802735179662704,0.021388769149780273
20,4,val,0.37946563959121704,0.02123260498046875
20,5,val,0.12387604266405106,0.021500349044799805
20,6,val,0.1138484850525856,0.02165818214416504
20,7,val,0.46466687321662903,0.0213623046875
20,8,val,0.45211201906204224,0.021516799926757812
20,9,val,0.10374455153942108,0.021297931671142578
20,10,val,0.09710776060819626,0.02114558219909668
20,11,val,0.11111471056938171,0.021332263946533203
20,12,val,0.09635902941226959,0.02125716209411621
20,13,val,0.10420633107423782,0.021319150924682617
20,14,val,0.1001121923327446,0.02152729034423828
21,0,train,0.14316454529762268,0.8861281871795654
21,1,train,0.1784791648387909,0.5368142127990723
21,2,train,0.1660367250442505,0.541571855545044
21,3,train,0.16294905543327332,0.5390663146972656
21,4,train,0.1400524079799652,0.5402572154998779
21,5,train,0.178441122174263,0.5395689010620117
21,0,val,0.11612694710493088,0.2547743320465088
21,1,val,0.1178426444530487,0.020500659942626953
21,2,val,0.09836326539516449,0.020226716995239258
21,3,val,0.08701460063457489,0.02143120765686035
21,4,val,0.09459236264228821,0.02171778678894043
21,5,val,0.11539483815431595,0.02166461944580078
21,6,val,0.11430075019598007,0.02186107635498047
21,7,val,0.17251425981521606,0.021341562271118164
21,8,val,0.10551711171865463,0.021340131759643555
21,9,val,0.1143164187669754,0.02133488655090332
21,10,val,0.19872929155826569,0.021392107009887695
21,11,val,0.09958957880735397,0.021480560302734375
21,12,val,0.09800311923027039,0.021238327026367188
21,13,val,0.11327849328517914,0.0213162899017334
21,14,val,0.11036400496959686,0.02129840850830078
22,0,train,0.16854515671730042,0.8840548992156982
22,1,train,0.1709745079278946,0.538543701171875
22,2,train,0.1726394146680832,0.5413715839385986
22,3,train,0.1574077010154724,0.5395622253417969
22,4,train,0.16170696914196014,0.5412161350250244
22,5,train,0.14434535801410675,0.540764570236206
22,0,val,0.09696848690509796,0.25753045082092285
22,1,val,0.12688109278678894,0.021900177001953125
22,2,val,0.10952869802713394,0.021013498306274414
22,3,val,0.1005333960056305,0.022388219833374023
22,4,val,0.1078108623623848,0.020993471145629883
22,5,val,0.11858253926038742,0.021389007568359375
22,6,val,0.2177184820175171,0.021494388580322266
22,7,val,0.11027445644140244,0.021370649337768555
22,8,val,0.1434360146522522,0.021409034729003906
22,9,val,0.09472721070051193,0.021359682083129883
22,10,val,0.10123496502637863,0.02132558822631836
22,11,val,0.10438080132007599,0.021391630172729492
22,12,val,0.10592995584011078,0.02128767967224121
22,13,val,0.10713014751672745,0.021259069442749023
22,14,val,0.10747736692428589,0.02142047882080078
23,0,train,0.2185133844614029,0.8996789455413818
23,1,train,0.16134688258171082,0.5381577014923096
23,2,train,0.17364123463630676,0.5390045642852783
23,3,train,0.24520224332809448,0.5380144119262695
23,4,train,0.18477430939674377,0.5400631427764893
23,5,train,0.2025744616985321,0.5390362739562988
23,0,val,0.09641584008932114,0.28180742263793945
23,1,val,0.12069796025753021,0.02039361000061035
23,2,val,0.13305053114891052,0.021197080612182617
23,3,val,0.08745220303535461,0.022017955780029297
23,4,val,0.11390593647956848,0.02171015739440918
23,5,val,0.12974391877651215,0.0214996337890625
23,6,val,0.11713887006044388,0.021687030792236328
23,7,val,0.09317314624786377,0.021856307983398438
23,8,val,0.09240555018186569,0.021661996841430664
23,9,val,0.5763618350028992,0.021392107009887695
23,10,val,0.09445061534643173,0.021343708038330078
23,11,val,0.12500593066215515,0.0215151309967041
23,12,val,0.1517968475818634,0.02132868766784668
23,13,val,0.10508180409669876,0.021284103393554688
23,14,val,0.13703320920467377,0.021326541900634766
24,0,train,0.2897641062736511,0.9084599018096924
24,1,train,0.1876281052827835,0.5400018692016602
24,2,train,0.1630382537841797,0.5411057472229004
24,3,train,0.22869080305099487,0.5402626991271973
24,4,train,0.16750773787498474,0.5409457683563232
24,5,train,0.15132096409797668,0.5398993492126465
24,0,val,0.09866943210363388,0.27480435371398926
24,1,val,0.11753641068935394,0.022667407989501953
24,2,val,0.10394871234893799,0.021990299224853516
24,3,val,0.09134005010128021,0.021561861038208008
24,4,val,0.10570633411407471,0.021337270736694336
24,5,val,0.1302502602338791,0.02132558822631836
24,6,val,0.11183734238147736,0.021537303924560547
24,7,val,0.09877210855484009,0.02143692970275879
24,8,val,0.38209298253059387,0.021342039108276367
24,9,val,0.0969889909029007,0.021299362182617188
24,10,val,0.09225950390100479,0.021349191665649414
24,11,val,0.11523725837469101,0.021459102630615234
24,12,val,0.11894936859607697,0.02137923240661621
24,13,val,0.20933161675930023,0.02171611785888672
24,14,val,0.09952422231435776,0.02148127555847168
25,0,train,0.2643812298774719,0.9004721641540527
25,1,train,0.19687291979789734,0.5401990413665771
25,2,train,0.1632053256034851,0.5385947227478027
25,3,train,0.1884586215019226,0.5411098003387451
25,4,train,0.20447972416877747,0.5403292179107666
25,5,train,0.16664960980415344,0.5408670902252197
25,0,val,0.1284547597169876,0.26883482933044434
25,1,val,0.11528260260820389,0.024717330932617188
25,2,val,0.10456524789333344,0.02156519889831543
25,3,val,0.09238125383853912,0.021221160888671875
25,4,val,0.5260086059570312,0.021419286727905273
25,5,val,0.5515052676200867,0.021404504776000977
25,6,val,0.5490006804466248,0.021555185317993164
25,7,val,0.09966162592172623,0.02139568328857422
25,8,val,0.0999576672911644,0.021282196044921875
25,9,val,0.12900421023368835,0.021296977996826172
25,10,val,0.09427817165851593,0.021266698837280273
25,11,val,0.312369704246521,0.021473407745361328
25,12,val,0.0997358039021492,0.021357059478759766
25,13,val,0.10558762401342392,0.021682024002075195
25,14,val,0.10502724349498749,0.021767854690551758
26,0,train,0.18961092829704285,0.8799388408660889
26,1,train,0.22423803806304932,0.5412454605102539
26,2,train,0.18062642216682434,0.5392508506774902
26,3,train,0.28161072731018066,0.5394432544708252
26,4,train,0.22135697305202484,0.5410308837890625
26,5,train,0.24288034439086914,0.5400900840759277
26,0,val,0.10184219479560852,0.2869701385498047
26,1,val,0.12955501675605774,0.028682231903076172
26,2,val,0.10682155191898346,0.021420001983642578
26,3,val,0.11921731382608414,0.02087235450744629
26,4,val,0.1741786003112793,0.022549152374267578
26,5,val,0.18772903084754944,0.021315574645996094
26,6,val,0.25010746717453003,0.021442413330078125
26,7,val,0.14704488217830658,0.02124953269958496
26,8,val,0.12328142672777176,0.02127671241760254
26,9,val,0.13442100584506989,0.021306991577148438
26,10,val,0.11676310002803802,0.021364688873291016
26,11,val,0.10664089769124985,0.02186417579650879
26,12,val,0.1324831247329712,0.021596193313598633
26,13,val,0.11242818087339401,0.021410703659057617
26,14,val,0.0996939167380333,0.021428823471069336
27,0,train,0.24651554226875305,0.8947708606719971
27,1,train,0.18184223771095276,0.5392305850982666
27,2,train,0.17616315186023712,0.5436804294586182
27,3,train,0.1739109307527542,0.5413992404937744
27,4,train,0.15396921336650848,0.5426394939422607
27,5,train,0.16205453872680664,0.5428504943847656
27,0,val,0.10453689098358154,0.3217275142669678
27,1,val,0.11322833597660065,0.024604082107543945
27,2,val,0.10283401608467102,0.026264190673828125
27,3,val,0.08696133643388748,0.023743867874145508
27,4,val,0.10123713314533234,0.02367877960205078
27,5,val,0.7510298490524292,0.02407050132751465
27,6,val,0.10756534337997437,0.024652481079101562
27,7,val,0.34535855054855347,0.021712064743041992
27,8,val,0.09667067974805832,0.021780967712402344
